,MergedDB EdgeId,Merge DB Source Node ID,Merge DB Target Node ID,Old Edge Id List,Source Label,Target Label
27299,27299,348,727,[35185],mushroom food product,semisolid with solid pieces
27300,27300,348,15562,[35186],mushroom food product,partially heat-treated
27301,27301,348,2317,[35188],mushroom food product,http://purl.obolibrary.org/obo/FOODON_03460147
27302,27302,1813,15576,[35191],seafood (raw),preservation by freezing
27303,27303,2060,15567,[35192],seed (treated),whole; natural shape
27304,27304,2060,2060,[35193],seed (treated),seed (treated)
27305,27305,2060,15704,[35194],seed (treated),physical/chemical modification process
27306,27306,1944,15612,[35200],durum flour,nutrient or dietary substance added
27307,27307,13910,15620,[35205],breading mix (meat-based),seed; skin removed; germ removed (endosperm)
27308,27308,13910,11052,[35206],breading mix (meat-based),obsolete: meat added
27309,27309,92,15567,[35207],anise seed (whole; dried),whole; natural shape
27310,27310,92,15578,[35208],anise seed (whole; dried),fruit part
27311,27311,92,15568,[35209],anise seed (whole; dried),water removal process
27312,27312,92,15569,[35210],anise seed (whole; dried),preservation by dehydration or drying
27313,27313,168,4226,[35216],peanut butter,food hydrogenation proess
27314,27314,13915,2278,[35217],layer cake,solid
27315,27315,13915,15560,[35218],layer cake,fully heat-treated
27316,27316,13915,15620,[35219],layer cake,seed; skin removed; germ removed (endosperm)
27317,27317,13915,10226,[35220],layer cake,food baking process
27318,27318,13915,15732,[35221],layer cake,chemical leavening agent added
27319,27319,1536,15566,[35222],33720 - cocktail drink (efsa foodex2),liquid; low viscosity; with no visible particles
27320,27320,1536,15573,[35223],33720 - cocktail drink (efsa foodex2),fruit; peel present; core; pit or seed present
27321,27321,1536,10464,[35224],33720 - cocktail drink (efsa foodex2),alcohol fermentation process
27322,27322,1536,15660,[35225],33720 - cocktail drink (efsa foodex2),alcohol
27323,27323,13917,11347,[35226],animal broth (dried),finely ground
27324,27324,13917,1493,[35227],animal broth (dried),dry mix
27325,27325,13917,2309,[35228],animal broth (dried),broth or stock
27326,27326,13917,15568,[35229],animal broth (dried),water removal process
27327,27327,13917,15569,[35230],animal broth (dried),preservation by dehydration or drying
27328,27328,13920,15567,[35235],snail shell,whole; natural shape
27329,27329,13920,15166,[35236],snail shell,bone or shell
27330,27330,13922,3729,[35237],plaice fillet (coated; partially cooked),divided into pieces
27331,27331,13922,15562,[35238],plaice fillet (coated; partially cooked),partially heat-treated
27332,27332,13922,13548,[35239],plaice fillet (coated; partially cooked),skeletal meat part
27333,27333,13922,15649,[35240],plaice fillet (coated; partially cooked),breaded or batter-coated
27334,27334,13923,8646,[35241],western omelet mix,formulated mix
27335,27335,13923,15640,[35242],western omelet mix,whole egg without shell
27336,27336,13923,7955,[35243],western omelet mix,obsolete: vegetable added
27337,27337,13923,15580,[35244],western omelet mix,flavoring; spice or herb added
27338,27338,13927,11347,[35245],torula yeast (smoked),finely ground
27339,27339,13927,15602,[35246],torula yeast (smoked),whole animal or most parts used
27340,27340,13927,15568,[35247],torula yeast (smoked),water removal process
27341,27341,13927,15584,[35248],torula yeast (smoked),smoked or smoke-flavored
27342,27342,13933,9476,[35255],vegetable protein-based fish analog,protein extract; concentrate or isolate
27343,27343,13938,15582,[35256],broad bean cake (fried),whole; shape achieved by forming
27344,27344,13938,15560,[35257],broad bean cake (fried),fully heat-treated
27345,27345,13938,2060,[35258],broad bean cake (fried),seed (treated)
27346,27346,13938,14439,[35259],broad bean cake (fried),cooking with added fat or oil
27347,27347,13938,5328,[35260],broad bean cake (fried),vegetable fat or oil coated
27348,27348,13938,15619,[35261],broad bean cake (fried),spice or herb added
27349,27349,13938,7955,[35262],broad bean cake (fried),obsolete: vegetable added
27350,27350,13939,2278,[35263],white bread crust,solid
27351,27351,13939,15560,[35264],white bread crust,fully heat-treated
27352,27352,13939,15620,[35265],white bread crust,seed; skin removed; germ removed (endosperm)
27353,27353,13939,10226,[35266],white bread crust,food baking process
27354,27354,13939,5633,[35267],white bread crust,carbohydrate fermentation process
27355,27355,13939,15586,[35268],white bread crust,sugar or sugar syrup added
27356,27356,1060,15729,[35278],tomato powder,spray-drying
27357,27357,1682,2278,[35279],onion soup,solid
27358,27358,1682,1493,[35280],onion soup,dry mix
27359,27359,1682,8577,[35281],onion soup,root; tuber or bulb; without peel
27360,27360,1682,15568,[35282],onion soup,water removal process
27361,27361,1682,15644,[35283],onion soup,instantizing process
27362,27362,1682,15569,[35284],onion soup,preservation by dehydration or drying
27363,27363,2294,2278,[35293],garfish,solid
27364,27364,2294,15565,[35294],garfish,not heat-treated
27365,27365,2294,13548,[35295],garfish,skeletal meat part
27366,27366,13943,15567,[35296],bluff oyster (raw),whole; natural shape
27367,27367,13943,15565,[35297],bluff oyster (raw),not heat-treated
27368,27368,13943,15602,[35298],bluff oyster (raw),whole animal or most parts used
27369,27369,13949,15634,[35303],buttery seasoning,butter added
27370,27370,13950,727,[35304],chicken chow mein,semisolid with solid pieces
27371,27371,13950,15721,[35305],chicken chow mein,sprout
27372,27372,13950,348,[35306],chicken chow mein,mushroom food product
27373,27373,13950,609,[35307],chicken chow mein,grain added
27374,27374,13950,2317,[35308],chicken chow mein,http://purl.obolibrary.org/obo/FOODON_03460147
27375,27375,13950,15580,[35309],chicken chow mein,flavoring; spice or herb added
27376,27376,13950,5949,[35310],chicken chow mein,packed in gravy or sauce; meat
27377,27377,1906,2278,[35311],vendace,solid
27378,27378,1906,15565,[35312],vendace,not heat-treated
27379,27379,1906,13548,[35313],vendace,skeletal meat part
27380,27380,13952,2278,[35314],cheese amsterdam,solid
27381,27381,13952,15563,[35315],cheese amsterdam,curd
27382,27382,13952,8520,[35316],cheese amsterdam,curing or aging process
27383,27383,13952,7286,[35317],cheese amsterdam,interior bacteria curing process
27384,27384,13954,11347,[35318],cottonseed flour,finely ground
27385,27385,13954,15620,[35319],cottonseed flour,seed; skin removed; germ removed (endosperm)
27386,27386,13954,15568,[35320],cottonseed flour,water removal process
27387,27387,13954,15655,[35321],cottonseed flour,full fat removal process
27388,27388,13954,15569,[35322],cottonseed flour,preservation by dehydration or drying
27389,27389,13955,15579,[35325],beet slices with garlic (pickled),sliced
27390,27390,13955,15562,[35326],beet slices with garlic (pickled),partially heat-treated
27391,27391,13955,8577,[35327],beet slices with garlic (pickled),root; tuber or bulb; without peel
27392,27392,13955,15616,[35328],beet slices with garlic (pickled),pickling process
27393,27393,13955,15591,[35329],beet slices with garlic (pickled),acidified
27394,27394,13955,15619,[35330],beet slices with garlic (pickled),spice or herb added
27395,27395,13955,15651,[35331],beet slices with garlic (pickled),packed in salt brine
27396,27396,634,6132,[35338],dietary food supplement,dietary claim or use
27397,27397,13958,15620,[35349],corn bread product,seed; skin removed; germ removed (endosperm)
27398,27398,13958,117,[35350],corn bread product,corn (dried)
27399,27399,517,15635,"[35351, 37963]",bakery product (frozen),disintegrated or ground
27400,27400,517,1493,"[35352, 37964]",bakery product (frozen),dry mix
27401,27401,39,2278,[35354],snapper,solid
27402,27402,39,15565,[35355],snapper,not heat-treated
27403,27403,39,13548,[35356],snapper,skeletal meat part
27404,27404,13961,816,[35357],marshmallow syrup (artificially colored and flavored),semisolid with smooth consistency
27405,27405,13961,15560,[35358],marshmallow syrup (artificially colored and flavored),fully heat-treated
27406,27406,13961,459,[35359],marshmallow syrup (artificially colored and flavored),sugar product
27407,27407,13961,15575,[35360],marshmallow syrup (artificially colored and flavored),food aeration process
27408,27408,13961,9419,[35361],marshmallow syrup (artificially colored and flavored),flavoring added; artificial
27409,27409,13961,15605,[35362],marshmallow syrup (artificially colored and flavored),color added
27410,27410,13961,15588,[35363],marshmallow syrup (artificially colored and flavored),gelatin added
27411,27411,13961,15661,[35364],marshmallow syrup (artificially colored and flavored),sugar syrup or sugar syrup solids added
27412,27412,619,15565,[35366],fruit spread,not heat-treated
27413,27413,619,15576,"[35368, 37853]",fruit spread,preservation by freezing
27414,27414,619,15586,"[35369, 37854]",fruit spread,sugar or sugar syrup added
27415,27415,13962,8337,[35370],mussel soup (food product),food (liquid)
27416,27416,13962,15560,[35371],mussel soup (food product),fully heat-treated
27417,27417,13962,15602,[35372],mussel soup (food product),whole animal or most parts used
27418,27418,13963,2278,[35376],bakery product; fine; for special nutritional uses,solid
27419,27419,13963,15560,[35377],bakery product; fine; for special nutritional uses,fully heat-treated
27420,27420,13963,609,[35378],bakery product; fine; for special nutritional uses,grain added
27421,27421,13963,6132,[35379],bakery product; fine; for special nutritional uses,dietary claim or use
27422,27422,13967,2278,[35380],wheat germ bread,solid
27423,27423,13967,15560,[35381],wheat germ bread,fully heat-treated
27424,27424,13967,2316,[35382],wheat germ bread,seed; skin present; germ removed
27425,27425,13967,5633,[35383],wheat germ bread,carbohydrate fermentation process
27426,27426,13967,15586,[35384],wheat germ bread,sugar or sugar syrup added
27427,27427,13967,1539,[35385],wheat germ bread,wheat germ added
27428,27428,13970,2278,[35386],muttonbird (raw),solid
27429,27429,13970,15565,[35387],muttonbird (raw),not heat-treated
27430,27430,13970,15601,[35388],muttonbird (raw),meat part of animal
27431,27431,13970,15576,[35389],muttonbird (raw),preservation by freezing
27432,27432,13971,15585,[35390],chinese mint oil,liquid; high viscosity; with no visible particles
27433,27433,13971,7357,[35391],chinese mint oil,essential oil; oleoresin or other flavoring substance
27434,27434,13973,8337,[35392],malt carbonated beverage (vitamin-fortified),food (liquid)
27435,27435,13973,15721,[35393],malt carbonated beverage (vitamin-fortified),sprout
27436,27436,13973,15696,[35394],malt carbonated beverage (vitamin-fortified),carbonated
27437,27437,13973,2317,[35395],malt carbonated beverage (vitamin-fortified),http://purl.obolibrary.org/obo/FOODON_03460147
27438,27438,13973,15612,[35396],malt carbonated beverage (vitamin-fortified),nutrient or dietary substance added
27439,27439,2295,809,"[35402, 37267]",waffle,whole; shape achieved by forming; thickness <0.3 cm.
27440,27440,2295,15560,"[35403, 37268]",waffle,fully heat-treated
27441,27441,2295,15620,"[35404, 37269]",waffle,seed; skin removed; germ removed (endosperm)
27442,27442,2295,14051,[35405],waffle,cooking by dry heat
27443,27443,2295,15576,[35406],waffle,preservation by freezing
27444,27444,2295,2317,[35407],waffle,http://purl.obolibrary.org/obo/FOODON_03460147
27445,27445,2295,15603,[35408],waffle,fat or oil added
27446,27446,13977,15599,[35413],peanut butter with wheat germ oil,semisolid
27447,27447,13977,15560,[35414],peanut butter with wheat germ oil,fully heat-treated
27448,27448,13977,2316,[35415],peanut butter with wheat germ oil,seed; skin present; germ removed
27449,27449,13977,15603,[35416],peanut butter with wheat germ oil,fat or oil added
27450,27450,771,5866,[35420],coffee bean (decaffeinated; roasted),medium ground
27451,27451,771,15568,[35423],coffee bean (decaffeinated; roasted),water removal process
27452,27452,771,15631,[35425],coffee bean (decaffeinated; roasted),roasting seed process
27453,27453,771,15569,[35426],coffee bean (decaffeinated; roasted),preservation by dehydration or drying
27454,27454,2035,8337,[35427],nectar (food product),food (liquid)
27455,27455,2035,13737,[35428],nectar (food product),part of plant
27456,27456,13986,2278,[35429],cold-pack blue cheese,solid
27457,27457,13986,15563,[35430],cold-pack blue cheese,curd
27458,27458,13986,5330,[35431],cold-pack blue cheese,lactic acid-other agent fermentation process
27459,27459,13990,15629,[35435],rouille marseillaise,liquid; low viscosity; with solid pieces
27460,27460,13990,15560,[35436],rouille marseillaise,fully heat-treated
27461,27461,13990,2309,[35437],rouille marseillaise,broth or stock
27462,27462,13990,2317,[35438],rouille marseillaise,http://purl.obolibrary.org/obo/FOODON_03460147
27463,27463,13990,7955,[35439],rouille marseillaise,obsolete: vegetable added
27464,27464,13990,15580,[35440],rouille marseillaise,flavoring; spice or herb added
27465,27465,13993,2278,[35441],japanese red salmon (raw),solid
27466,27466,13993,15565,[35442],japanese red salmon (raw),not heat-treated
27467,27467,13993,15781,[35443],japanese red salmon (raw),red fish flesh
27468,27468,13993,13548,[35444],japanese red salmon (raw),skeletal meat part
27469,27469,13995,15567,[35445],raisin (seedless),whole; natural shape
27470,27470,13995,15565,[35446],raisin (seedless),not heat-treated
27471,27471,13995,15700,[35447],raisin (seedless),fruit; peel present
27472,27472,13995,15568,[35448],raisin (seedless),water removal process
27473,27473,13995,15569,[35449],raisin (seedless),preservation by dehydration or drying
27474,27474,779,15605,[35455],apple juice,color added
27475,27475,293,15684,[35456],mango plant,liquid; high viscosity; with small particles
27476,27476,13998,15585,[35458],cream of tomato soup,liquid; high viscosity; with no visible particles
27477,27477,13998,15560,[35459],cream of tomato soup,fully heat-treated
27478,27478,13998,15600,[35460],cream of tomato soup,fruit; peel removed; core; pit or seed removed
27479,27479,13998,609,[35461],cream of tomato soup,grain added
27480,27480,13998,15589,[35462],cream of tomato soup,sweetener added
27481,27481,14001,727,[35463],pepper jelly,semisolid with solid pieces
27482,27482,14001,15560,[35464],pepper jelly,fully heat-treated
27483,27483,14001,459,[35465],pepper jelly,sugar product
27484,27484,14001,15591,[35466],pepper jelly,acidified
27485,27485,14001,15606,[35467],pepper jelly,pectin added
27486,27486,14001,7955,[35468],pepper jelly,obsolete: vegetable added
27487,27487,14002,13651,[35469],tomato wedge (artificially sweetened; canned),can; bottle or jar
27488,27488,14002,15676,[35470],tomato wedge (artificially sweetened; canned),divided into segments or wedges
27489,27489,14002,15560,[35471],tomato wedge (artificially sweetened; canned),fully heat-treated
27490,27490,14002,15573,[35472],tomato wedge (artificially sweetened; canned),fruit; peel present; core; pit or seed present
27491,27491,14002,15583,[35473],tomato wedge (artificially sweetened; canned),sterilization by heating
27492,27492,14002,15570,[35474],tomato wedge (artificially sweetened; canned),nonnutritive sweetener added
27493,27493,784,15562,[35481],asiago cheese (old; block),partially heat-treated
27494,27494,784,2412,[35483],asiago cheese (old; block),bacteria curing process
27495,27495,14007,13651,[35484],fruit-flavored punch canned,can; bottle or jar
27496,27496,14007,15566,[35485],fruit-flavored punch canned,liquid; low viscosity; with no visible particles
27497,27497,14007,15560,[35486],fruit-flavored punch canned,fully heat-treated
27498,27498,14007,15583,[35487],fruit-flavored punch canned,sterilization by heating
27499,27499,14007,15586,[35488],fruit-flavored punch canned,sugar or sugar syrup added
27500,27500,14007,15580,[35489],fruit-flavored punch canned,flavoring; spice or herb added
27501,27501,14008,15567,[35490],cocktail onion,whole; natural shape
27502,27502,14008,15562,[35491],cocktail onion,partially heat-treated
27503,27503,14008,8577,[35492],cocktail onion,root; tuber or bulb; without peel
27504,27504,14008,15616,[35493],cocktail onion,pickling process
27505,27505,14008,15591,[35494],cocktail onion,acidified
27506,27506,14008,15651,[35495],cocktail onion,packed in salt brine
27507,27507,14009,15566,[35496],imitation water ice,liquid; low viscosity; with no visible particles
27508,27508,14009,15565,[35497],imitation water ice,not heat-treated
27509,27509,14009,9419,[35498],imitation water ice,flavoring added; artificial
27510,27510,14009,15576,[35499],imitation water ice,preservation by freezing
27511,27511,14009,15570,[35500],imitation water ice,nonnutritive sweetener added
27512,27512,785,2278,[35501],pasteurized process cheese food product,solid
27513,27513,2001,15599,[35506],meringue (dish),semisolid
27514,27514,2001,15715,[35507],meringue (dish),albumen
27515,27515,2001,15623,[35508],meringue (dish),sucrose added
27516,27516,14015,13376,[35509],chicken crackling,whole
27517,27517,14015,15560,[35510],chicken crackling,fully heat-treated
27518,27518,14015,175,[35511],chicken crackling,fat or oil
27519,27519,14015,15698,[35512],chicken crackling,fat removal process
27520,27520,14016,6398,[35513],cidre bouche,bottle or jar
27521,27521,14016,15607,[35514],cidre bouche,liquid; low viscosity
27522,27522,14016,15560,[35515],cidre bouche,fully heat-treated
27523,27523,14016,15578,[35516],cidre bouche,fruit part
27524,27524,14016,15583,[35517],cidre bouche,sterilization by heating
27525,27525,14017,15567,[35518],peas (mint-flavored; dish),whole; natural shape
27526,27526,14017,15561,[35519],peas (mint-flavored; dish),seed; skin present; germ present
27527,27527,14017,15630,[35520],peas (mint-flavored; dish),flavoring; spice or herb added; natural
27528,27528,14018,727,[35521],mince pie filling (frozen),semisolid with solid pieces
27529,27529,14018,15578,[35522],mince pie filling (frozen),fruit part
27530,27530,14018,15576,[35523],mince pie filling (frozen),preservation by freezing
27531,27531,14018,11052,[35524],mince pie filling (frozen),obsolete: meat added
27532,27532,14025,5866,[35525],guar meal (food product),medium ground
27533,27533,14025,15561,[35526],guar meal (food product),seed; skin present; germ present
27534,27534,14025,15568,[35527],guar meal (food product),water removal process
27535,27535,14025,15569,[35528],guar meal (food product),preservation by dehydration or drying
27536,27536,1717,15585,[35529],clotted cream,liquid; high viscosity; with no visible particles
27537,27537,1717,15562,[35530],clotted cream,partially heat-treated
27538,27538,1717,57,[35531],clotted cream,cream (raw)
27539,27539,1717,15698,[35532],clotted cream,fat removal process
27540,27540,1717,15564,[35533],clotted cream,pasteurization by heating
27541,27541,1096,816,"[35534, 38107]",salad dressing,semisolid with smooth consistency
27542,27542,1096,15562,"[35535, 38108]",salad dressing,partially heat-treated
27543,27543,1096,15591,"[35537, 37423, 38110]",salad dressing,acidified
27544,27544,1096,15647,"[35538, 37425, 38111]",salad dressing,starch added
27545,27545,1096,2317,"[35539, 37426, 38112]",salad dressing,http://purl.obolibrary.org/obo/FOODON_03460147
27546,27546,547,15560,[35540],wheat (polished),fully heat-treated
27547,27547,547,7229,"[35542, 38430]",wheat (polished),microbial/enzymatic modification process
27548,27548,14030,15599,[35543],orange pulpwash solids,semisolid
27549,27549,14030,15600,[35544],orange pulpwash solids,fruit; peel removed; core; pit or seed removed
27550,27550,941,1834,[35547],30550 - chewing gum (efsa foodex2),sucrose
27551,27551,941,15572,[35548],30550 - chewing gum (efsa foodex2),flavoring or spice extract or concentrate added
27552,27552,941,15667,[35549],30550 - chewing gum (efsa foodex2),corn syrup added
27553,27553,941,15740,[35550],30550 - chewing gum (efsa foodex2),stabilizer added
27554,27554,289,13651,[35555],okra food product,can; bottle or jar
27555,27555,289,3729,[35556],okra food product,divided into pieces
27556,27556,289,15560,[35557],okra food product,fully heat-treated
27557,27557,289,15583,[35559],okra food product,sterilization by heating
27558,27558,539,15572,[35563],apple (raw),flavoring or spice extract or concentrate added
27559,27559,14035,15567,[35565],sardinet (raw),whole; natural shape
27560,27560,14035,15565,[35566],sardinet (raw),not heat-treated
27561,27561,14035,15602,[35567],sardinet (raw),whole animal or most parts used
27562,27562,14036,15567,[35568],spanish olive (stuffed with pureed pimiento),whole; natural shape
27563,27563,14036,2318,[35569],spanish olive (stuffed with pureed pimiento),fruit; peel present; core; pit or seed removed
27564,27564,14036,11761,[35570],spanish olive (stuffed with pureed pimiento),lactic acid fermentation process
27565,27565,14036,15598,[35571],spanish olive (stuffed with pureed pimiento),food filling process
27566,27566,14036,7955,[35572],spanish olive (stuffed with pureed pimiento),obsolete: vegetable added
27567,27567,14037,15607,[35573],grapefruit drink (cherry-flavored; artificially colored),liquid; low viscosity
27568,27568,14037,15573,[35574],grapefruit drink (cherry-flavored; artificially colored),fruit; peel present; core; pit or seed present
27569,27569,14037,15586,[35575],grapefruit drink (cherry-flavored; artificially colored),sugar or sugar syrup added
27570,27570,14037,15679,[35576],grapefruit drink (cherry-flavored; artificially colored),water addition process
27571,27571,14037,15605,[35577],grapefruit drink (cherry-flavored; artificially colored),color added
27572,27572,14037,15580,[35578],grapefruit drink (cherry-flavored; artificially colored),flavoring; spice or herb added
27573,27573,14038,15567,[35579],sweet pickle,whole; natural shape
27574,27574,14038,15562,[35580],sweet pickle,partially heat-treated
27575,27575,14038,15573,[35581],sweet pickle,fruit; peel present; core; pit or seed present
27576,27576,14038,15616,[35582],sweet pickle,pickling process
27577,27577,14038,15591,[35583],sweet pickle,acidified
27578,27578,14038,15586,[35584],sweet pickle,sugar or sugar syrup added
27579,27579,14038,15619,[35585],sweet pickle,spice or herb added
27580,27580,14038,15651,[35586],sweet pickle,packed in salt brine
27581,27581,14040,13651,[35589],apple drink (canned),can; bottle or jar
27582,27582,14040,15566,[35590],apple drink (canned),liquid; low viscosity; with no visible particles
27583,27583,14040,15560,[35591],apple drink (canned),fully heat-treated
27584,27584,14040,459,[35592],apple drink (canned),sugar product
27585,27585,14040,15591,[35593],apple drink (canned),acidified
27586,27586,14040,15583,[35594],apple drink (canned),sterilization by heating
27587,27587,14040,15679,[35595],apple drink (canned),water addition process
27588,27588,14040,15605,[35596],apple drink (canned),color added
27589,27589,14040,15580,[35597],apple drink (canned),flavoring; spice or herb added
27590,27590,14041,727,[35598],red currant marmalade,semisolid with solid pieces
27591,27591,14041,15560,[35599],red currant marmalade,fully heat-treated
27592,27592,14041,15573,[35600],red currant marmalade,fruit; peel present; core; pit or seed present
27593,27593,14041,15586,[35601],red currant marmalade,sugar or sugar syrup added
27594,27594,1615,15773,[35602],artichoke heart,divided into quarters
27595,27595,232,15680,[35607],beef (raw),skeletal meat part; without bone and skin; without separable fat
27596,27596,14046,15585,[35611],wine-flavored syrup,liquid; high viscosity; with no visible particles
27597,27597,14046,15560,[35612],wine-flavored syrup,fully heat-treated
27598,27598,14046,1834,[35613],wine-flavored syrup,sucrose
27599,27599,14046,15590,[35614],wine-flavored syrup,alcoholated
27600,27600,14046,15606,[35615],wine-flavored syrup,pectin added
27601,27601,2297,2278,[35616],red meat (raw),solid
27602,27602,2297,15565,[35617],red meat (raw),not heat-treated
27603,27603,2297,13548,[35618],red meat (raw),skeletal meat part
27604,27604,822,15560,[35625],barley plant,fully heat-treated
27605,27605,822,15561,[35626],barley plant,seed; skin present; germ present
27606,27606,822,15631,[35627],barley plant,roasting seed process
27607,27607,14052,15611,[35629],apple flavoring,extract; concentrate or isolate of plant or animal
27608,27608,799,15566,[35630],obsolete: tap water,liquid; low viscosity; with no visible particles
27609,27609,799,15782,[35631],obsolete: tap water,component substitution process
27610,27610,799,6941,[35632],obsolete: tap water,sodium added
27611,27611,43,15567,[35633],beet plant,whole; natural shape
27612,27612,43,15565,[35634],beet plant,not heat-treated
27613,27613,43,14354,[35635],beet plant,root; tuber or bulb; with peel
27614,27614,2298,8337,[35636],coconut cream,food (liquid)
27615,27615,2298,2316,[35637],coconut cream,seed; skin present; germ removed
27616,27616,14056,15560,[35638],breakfast; ready,fully heat-treated
27617,27617,14057,15566,[35639],wild duck consommé with sherry wine,liquid; low viscosity; with no visible particles
27618,27618,14057,15560,[35640],wild duck consommé with sherry wine,fully heat-treated
27619,27619,14057,2309,[35641],wild duck consommé with sherry wine,broth or stock
27620,27620,14057,15590,[35642],wild duck consommé with sherry wine,alcoholated
27621,27621,14057,15580,[35643],wild duck consommé with sherry wine,flavoring; spice or herb added
27622,27622,14059,15629,[35644],beef noodle soup,liquid; low viscosity; with solid pieces
27623,27623,14059,15560,[35645],beef noodle soup,fully heat-treated
27624,27624,14059,2309,[35646],beef noodle soup,broth or stock
27625,27625,14059,609,[35647],beef noodle soup,grain added
27626,27626,14059,11052,[35648],beef noodle soup,obsolete: meat added
27627,27627,14059,15580,[35649],beef noodle soup,flavoring; spice or herb added
27628,27628,14060,2278,[35650],brewers grains (exhausted),solid
27629,27629,14060,15560,[35651],brewers grains (exhausted),fully heat-treated
27630,27630,14060,15611,[35652],brewers grains (exhausted),extract; concentrate or isolate of plant or animal
27631,27631,14060,15568,[35653],brewers grains (exhausted),water removal process
27632,27632,14060,15569,[35654],brewers grains (exhausted),preservation by dehydration or drying
27633,27633,14060,8000,[35655],brewers grains (exhausted),cattle as consumer
27634,27634,14062,13651,[35656],sweet pepper (sliced; canned),can; bottle or jar
27635,27635,14062,15579,[35657],sweet pepper (sliced; canned),sliced
27636,27636,14062,15560,[35658],sweet pepper (sliced; canned),fully heat-treated
27637,27637,14062,15645,[35659],sweet pepper (sliced; canned),pod containing small; immature seed
27638,27638,14062,15583,[35660],sweet pepper (sliced; canned),sterilization by heating
27639,27639,654,15565,[35662],water (canned),not heat-treated
27640,27640,2212,2278,"[35663, 38669]",halibut,solid
27641,27641,2212,15565,[35664],halibut,not heat-treated
27642,27642,2212,13548,"[35665, 38670]",halibut,skeletal meat part
27643,27643,14065,809,[35666],triticale pancake,whole; shape achieved by forming; thickness <0.3 cm.
27644,27644,14065,15560,[35667],triticale pancake,fully heat-treated
27645,27645,14065,15620,[35668],triticale pancake,seed; skin removed; germ removed (endosperm)
27646,27646,14065,8377,[35669],triticale pancake,griddle cooking
27647,27647,14065,2317,"[35670, 35671]",triticale pancake,http://purl.obolibrary.org/obo/FOODON_03460147
27648,27648,14065,15603,[35672],triticale pancake,fat or oil added
27649,27649,383,727,[35673],chicken salad,semisolid with solid pieces
27650,27650,383,15560,[35674],chicken salad,fully heat-treated
27651,27651,383,15626,[35675],chicken salad,meat color; undesignated or unknown (deprecated)
27652,27652,383,14061,[35676],chicken salad,skeletal meat part; without bone; without skin
27653,27653,383,15619,[35677],chicken salad,spice or herb added
27654,27654,383,15603,[35678],chicken salad,fat or oil added
27655,27655,601,15582,[35682],cracker,whole; shape achieved by forming
27656,27656,601,2060,[35684],cracker,seed (treated)
27657,27657,601,15603,[35686],cracker,fat or oil added
27658,27658,601,15614,[35687],cracker,no salt added claim or use
27659,27659,26,15682,[35692],chocolate candy food product,mineral added
27660,27660,26,2317,[35693],chocolate candy food product,http://purl.obolibrary.org/obo/FOODON_03460147
27661,27661,26,15612,[35694],chocolate candy food product,nutrient or dietary substance added
27662,27662,2299,15582,[35700],white chocolate,whole; shape achieved by forming
27663,27663,2299,15565,[35701],white chocolate,not heat-treated
27664,27664,2299,1834,[35702],white chocolate,sucrose
27665,27665,2299,15571,[35703],white chocolate,flavoring or taste ingredient added
27666,27666,2299,15605,[35704],white chocolate,color added
27667,27667,2299,15662,[35705],white chocolate,vegetable fat or oil added
27668,27668,193,15605,[35710],popcorn plant,color added
27669,27669,14076,2316,[35711],polkudu,seed; skin present; germ removed
27670,27670,14076,15655,[35712],polkudu,full fat removal process
27671,27671,14076,14478,[35713],polkudu,sheep or goat as consumer
27672,27672,14077,11347,[35718],grape drink mix (dry),finely ground
27673,27673,14077,10280,[35719],grape drink mix (dry),beverage base; dry
27674,27674,14077,15568,[35720],grape drink mix (dry),water removal process
27675,27675,14077,15591,[35721],grape drink mix (dry),acidified
27676,27676,14077,15569,[35722],grape drink mix (dry),preservation by dehydration or drying
27677,27677,14077,15589,[35723],grape drink mix (dry),sweetener added
27678,27678,14077,15580,[35724],grape drink mix (dry),flavoring; spice or herb added
27679,27679,1432,15570,[35727],imitation jam,nonnutritive sweetener added
27680,27680,559,15605,[35734],fish (preserved),color added
27681,27681,14079,13548,[35735],holland herring,skeletal meat part
27682,27682,14080,15567,[35736],caviar semi-preserved,whole; natural shape
27683,27683,14080,15070,[35737],caviar semi-preserved,ovary; roe
27684,27684,2031,15566,[35746],cow whey,liquid; low viscosity; with no visible particles
27685,27685,2031,15562,[35747],cow whey,partially heat-treated
27686,27686,2031,932,[35748],cow whey,whey food product
27687,27687,2031,15564,[35749],cow whey,pasteurization by heating
27688,27688,14084,2317,[35752],poultry salad,http://purl.obolibrary.org/obo/FOODON_03460147
27689,27689,14087,727,[35753],chicken and dumplings,semisolid with solid pieces
27690,27690,14087,15560,[35754],chicken and dumplings,fully heat-treated
27691,27691,14087,15620,[35755],chicken and dumplings,seed; skin removed; germ removed (endosperm)
27692,27692,14087,2317,[35756],chicken and dumplings,http://purl.obolibrary.org/obo/FOODON_03460147
27693,27693,14087,15580,[35757],chicken and dumplings,flavoring; spice or herb added
27694,27694,14091,15567,[35758],yellow nutsedge tuber (raw),whole; natural shape
27695,27695,14091,15565,[35759],yellow nutsedge tuber (raw),not heat-treated
27696,27696,14091,2060,[35760],yellow nutsedge tuber (raw),seed (treated)
27697,27697,430,15591,[35763],fruit juice drink,acidified
27698,27698,1384,15576,[35771],snail,preservation by freezing
27699,27699,14095,175,[35772],vegetable oil or fat for animal feed,fat or oil
27700,27700,14095,2171,[35773],vegetable oil or fat for animal feed,food animal as consumer
